ix,goal_cost,intv_cost
2111,0.9639999866485596,4.0
2878,1.0,0.0
2978,1.0,0.0
3235,0.991,5.0
2322,0.9549999833106995,3.0
3102,0.9070000052452087,2.0
3821,0.9620000123977661,3.0
3038,0.921999990940094,3.0
3904,0.925000011920929,2.0
2520,0.9369999766349792,2.0
3783,0.968999981880188,3.0
3384,0.9419999718666077,2.0
3899,0.9279999732971191,3.0
2152,0.9520000219345093,2.0
2153,0.9269999861717224,4.0
3697,0.949999988079071,3.0
2481,0.9290000200271606,4.0
3626,0.9639999866485596,3.0
3306,0.9319999814033508,3.0
2351,0.9340000152587891,4.0
3879,0.9539999961853027,5.0
2407,0.9350000023841858,3.0
3994,0.9520000219345093,3.0
3949,0.921999990940094,2.0
3334,0.908,3.0
2657,0.9610000252723694,3.0
2328,0.972000002861023,3.0
3111,0.9330000281333923,4.0
3870,0.949999988079071,3.0
3441,0.9190000295639038,3.0
3569,0.9620000123977661,2.0
2685,0.9319999814033508,3.0
2825,0.9229999780654907,3.0
3498,0.925000011920929,3.0
2939,0.9010000228881836,2.0
2607,0.949999988079071,4.0
3376,1.0,0.0
2626,0.9409999847412109,3.0
2365,0.9150000214576721,2.0
2779,0.9129999876022339,2.0
3100,1.0,0.0
3264,0.9290000200271606,4.0
2470,0.9300000071525574,3.0
3459,0.9819999933242798,3.0
3617,1.0,0.0
3186,0.9179999828338623,3.0
3194,0.906000018119812,3.0
3781,0.9340000152587891,3.0
2518,1.0,0.0
2008,0.9380000233650208,4.0
2742,0.9399999976158142,2.0
3914,0.9139999747276306,4.0
3534,0.9340000152587891,3.0
2726,0.9629999995231628,3.0
3910,0.9399999976158142,3.0
3157,0.9430000185966492,2.0
3276,0.9020000100135803,3.0
3780,0.9509999752044678,3.0
3748,0.9589999914169312,3.0
3596,0.9229999780654907,3.0
2060,0.9570000171661377,2.0
3839,0.9470000267028809,2.0
3573,0.9430000185966492,4.0
3935,0.9539999961853027,3.0
3891,0.9700000286102295,3.0
2613,0.9419999718666077,5.0
2983,0.9279999732971191,3.0
2859,0.9150000214576721,3.0
3886,0.9139999747276306,3.0
2284,0.9259999990463257,3.0
3723,0.9350000023841858,3.0
2761,0.9150000214576721,3.0
3728,0.9480000138282776,3.0
2260,0.9779999852180481,3.0
3098,0.9509999752044678,5.0
2705,0.9229999780654907,3.0
2589,0.9319999814033508,3.0
2973,0.9100000262260437,3.0
3022,0.9190000295639038,4.0
3379,0.9150000214576721,3.0
2077,0.9440000057220459,3.0
3383,0.9070000052452087,3.0
3019,0.966,3.0
3453,0.907,3.0
3571,0.9160000085830688,3.0
2401,0.9169999957084656,3.0
3284,0.9039999842643738,2.0
2644,0.9549999833106995,2.0
2632,0.9190000295639038,2.0
3692,0.9629999995231628,5.0
3529,0.9440000057220459,3.0
3944,0.9259999990463257,3.0
2333,0.9079999923706055,3.0
3132,0.9010000228881836,3.0
3854,0.9290000200271606,3.0
2830,0.9010000228881836,4.0
3200,0.9120000004768372,2.0
3443,0.9330000281333923,3.0
3509,0.949999988079071,3.0
2672,0.9340000152587891,3.0
3838,0.9549999833106995,3.0
2645,0.9610000252723694,6.0
3789,0.9419999718666077,3.0
3771,0.9240000247955322,3.0
3052,0.9100000262260437,3.0
2280,0.9150000214576721,3.0
2369,0.9789999723434448,3.0
3410,0.9279999732971191,3.0
