ix,goal_cost,intv_cost
2369,0.9559999704360962,1.0
3149,0.7639999985694885,1.0
3746,0.8579999804496765,3.0
3678,0.9160000085830688,1.0
2541,0.8640000224113464,1.0
3722,0.8560000061988831,2.0
2359,0.8119999766349792,2.0
3215,0.8019999861717224,1.0
3383,0.8299999833106995,2.0
3663,0.9459999799728394,1.0
3919,0.7580000162124634,1.0
2781,0.9539999961853027,1.0
3622,0.8159999847412109,1.0
3659,0.8700000047683716,2.0
2899,0.8899999856948853,2.0
3865,0.7820000052452087,1.0
3406,0.7860000133514404,1.0
3444,0.7799999713897705,1.0
3096,0.7820000052452087,1.0
2189,0.7580000162124634,1.0
3728,0.9459999799728394,1.0
2134,0.921999990940094,1.0
3920,0.8939999938011169,2.0
3595,0.8100000023841858,1.0
2966,1.0,0.0
2117,0.7799999713897705,1.0
2191,0.7699999809265137,1.0
3878,0.8479999899864197,2.0
2353,0.8140000104904175,2.0
3070,0.9160000085830688,1.0
2342,0.7580000162124634,1.0
2548,0.9380000233650208,1.0
2837,0.7760000228881836,2.0
3822,0.9200000166893005,1.0
2504,0.8220000267028809,2.0
2900,0.7919999957084656,3.0
3995,0.7699999809265137,1.0
2604,0.9520000219345093,1.0
3577,0.8640000224113464,2.0
3095,0.7739999890327454,2.0
3068,0.9100000262260437,1.0
3893,0.9039999842643738,1.0
3570,0.7760000228881836,3.0
3688,0.8920000195503235,2.0
2941,0.8360000252723694,3.0
3325,0.8240000009536743,2.0
2949,0.8539999723434448,2.0
3241,0.8140000104904175,1.0
2394,0.8100000023841858,2.0
2322,0.7739999890327454,2.0
3687,0.8619999885559082,3.0
2686,0.9340000152587891,1.0
2645,0.878000020980835,2.0
2419,1.0,0.0
3311,0.8299999833106995,2.0
2365,0.8220000267028809,2.0
3027,0.8379999995231628,2.0
2656,0.7699999809265137,2.0
3040,0.8619999885559082,2.0
3206,0.8019999861717224,2.0
2077,0.8880000114440918,4.0
2029,0.800000011920929,1.0
2606,0.8500000238418579,2.0
3127,0.9520000219345093,1.0
3486,0.9480000138282776,1.0
2898,0.7979999780654907,1.0
3853,0.7540000081062317,3.0
2884,0.8659999966621399,2.0
3298,0.8980000019073486,2.0
3889,0.7559999823570251,2.0
2236,0.843999981880188,2.0
2714,0.8519999980926514,1.0
3932,0.8159999847412109,1.0
3275,0.878000020980835,1.0
2207,0.8140000104904175,1.0
3803,1.0,0.0
3498,0.7559999823570251,1.0
3990,0.9100000262260437,1.0
2578,0.8240000009536743,1.0
3923,0.8659999966621399,2.0
2841,0.7760000228881836,1.0
2994,0.7860000133514404,1.0
3630,0.777999997138977,4.0
3063,0.8240000009536743,2.0
3182,0.7559999823570251,1.0
